id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_clean,host_type,price_tier
19501236,19920551,Vizcaya,Bilbao,43.25649,-2.9242,Entire home/apt,138.0,3,432,2025-09-29,4.33,2,118,59,ESFCTU00004802600027824900000000000000000000EBI003997,138.0,Pequeño (2-3),Mid-scale (€120-180)
19538884,128095710,Vizcaya,Bilbao,43.26813,-2.93961,Entire home/apt,500.0,60,53,2018-10-30,0.54,1,268,0,EBI503,500.0,Individual (1),Luxury (>€300)
19591425,56054495,Vizcaya,Bilbao,43.2632,-2.93757,Entire home/apt,195.0,2,257,2025-09-21,2.57,2,145,49,ESFCTU0000480270004986370000000000000000000000EBI6666,195.0,Pequeño (2-3),Upscale (€180-300)
19605898,59513614,Vizcaya,Bilbao,43.26186,-2.9395,Entire home/apt,249.0,2,312,2025-09-23,3.11,1,102,44,ESFCTU00004802700039632200000000000000000000EBI004493,249.0,Individual (1),Upscale (€180-300)
19697191,19274599,Vizcaya,Bilbao,43.25972,-2.93552,Entire home/apt,95.0,3,156,2025-09-27,1.57,1,76,10,En tramite,95.0,Individual (1),Economy (€75-120)
19781713,11599351,Vizcaya,Bilbao,43.26654,-2.93242,Entire home/apt,196.0,2,224,2025-09-14,2.26,1,254,28,E-IB-419,196.0,Individual (1),Upscale (€180-300)
19814360,3479736,Vizcaya,Bilbao,43.25399,-2.92025,Private room,66.0,4,229,2025-09-18,2.29,2,342,33,L-BI-189,66.0,Pequeño (2-3),Budget (<€75)
19837097,3479736,Vizcaya,Bilbao,43.25367,-2.92075,Private room,65.0,4,207,2025-09-22,2.07,2,348,24,L-BI-189,65.0,Pequeño (2-3),Budget (<€75)
19844294,140268943,Vizcaya,Bilbao,43.25591,-2.92366,Private room,100.0,3,192,2020-03-14,1.92,1,0,0,L-BI-132,100.0,Individual (1),Economy (€75-120)
19981696,77854324,Vizcaya,Bilbao,43.26171,-2.92283,Private room,66.0,2,400,2025-09-19,4.02,1,23,45,ESHFTU00004802600033533100100000000000000000LBI001419,66.0,Individual (1),Budget (<€75)
20169130,143548447,Vizcaya,Bilbao,43.26274,-2.93113,Private room,87.0,1,938,2025-09-09,9.44,2,139,104,BI191,87.0,Pequeño (2-3),Economy (€75-120)
20232699,143212568,Vizcaya,Bilbao,43.25601959228516,-2.9251959323883057,Entire home/apt,119.0,1,309,2025-08-18,3.11,1,227,24,ESFCTU00004802700054046600000000000000000000EBI005070,119.0,Individual (1),Economy (€75-120)
20429263,5297510,Vizcaya,Bilbao,43.25468,-2.92213,Private room,72.0,2,336,2025-09-12,3.53,1,77,30,ESHFTU00004802600025827200100000000000000000LBI001974,72.0,Individual (1),Budget (<€75)
20473853,144145078,Vizcaya,Bilbao,43.26022,-2.92474,Entire home/apt,97.0,2,107,2025-09-23,1.08,1,40,25,LBI00421,97.0,Individual (1),Economy (€75-120)
20561601,40292577,Vizcaya,Bilbao,43.25889,-2.92163,Entire home/apt,120.0,1,526,2025-09-22,5.33,1,94,76,ESFCTU00004802600025257700000000000000000000EBI004815,120.0,Individual (1),Economy (€75-120)
20952695,95412234,Vizcaya,Bilbao,43.27065,-2.93044,Private room,108.0,2,125,2025-09-17,1.44,1,16,22,ESHFTU00004802600041639900100000000000000000LBI001581,108.0,Individual (1),Economy (€75-120)
21163841,43324450,Vizcaya,Bilbao,43.25692,-2.94597,Private room,38.0,3,165,2025-09-26,1.72,3,18,31,,38.0,Pequeño (2-3),Budget (<€75)
21379526,45665039,Vizcaya,Bilbao,43.25772,-2.9243,Private room,100.0,1,2,2018-05-04,0.02,14,88,0,,100.0,Profesional (10+),Economy (€75-120)
21945177,129103964,Vizcaya,Bilbao,43.26594,-2.9227,Entire home/apt,143.0,1,434,2025-09-05,4.6,1,329,49,E-BI-414,143.0,Individual (1),Mid-scale (€120-180)
22147671,161748126,Vizcaya,Bilbao,43.25292,-2.94712,Private room,53.0,30,14,2022-08-28,0.18,1,261,0,,53.0,Individual (1),Budget (<€75)
22271103,162637389,Vizcaya,Bilbao,43.25649,-2.9237,Entire home/apt,89.0,2,312,2025-09-25,3.31,1,169,50,EBI00610,89.0,Individual (1),Economy (€75-120)
22301598,163017511,Vizcaya,Bilbao,43.25059,-2.91939,Entire home/apt,80.0,2,287,2025-09-29,3.1,1,83,34,ESFCTU00004802600036672400000000000000000000EBI006123,80.0,Individual (1),Economy (€75-120)
22313254,27570356,Vizcaya,Bilbao,43.2616,-2.94208,Entire home/apt,207.0,1,104,2025-09-18,1.1,4,101,12,ESFCTU00004802200034951400000000000000000000EBI006042,207.0,Mediano (4-10),Upscale (€180-300)
22427742,143548447,Vizcaya,Bilbao,43.26288,-2.93206,Private room,80.0,1,727,2025-09-15,7.7,2,148,114,BI191,80.0,Pequeño (2-3),Economy (€75-120)
22440533,124112952,Vizcaya,Bilbao,43.25709,-2.92571,Entire home/apt,178.0,3,412,2025-08-14,4.39,1,154,27,E-BI-633,178.0,Individual (1),Mid-scale (€120-180)
22488794,15118368,Vizcaya,Bilbao,43.25701,-2.91998,Entire home/apt,104.0,2,211,2025-09-24,2.25,2,118,13,ESFCTU00004802600028151500000000000000000000EBI006271,104.0,Pequeño (2-3),Economy (€75-120)
22644737,355500268,Vizcaya,Bilbao,43.26301,-2.93499,Entire home/apt,186.0,2,91,2024-06-27,0.99,16,212,0,ESFCTU00004802200003501100000000000000000000EBI006114,186.0,Profesional (10+),Upscale (€180-300)
22808061,153527958,Vizcaya,Bilbao,43.25482,-2.94647,Entire home/apt,162.0,5,101,2025-09-16,1.11,1,20,5,E. BI - 957,162.0,Individual (1),Mid-scale (€120-180)
22903018,150809814,Vizcaya,Bilbao,43.25516,-2.91525,Entire home/apt,121.0,2,326,2025-09-28,3.5,4,301,23,ESFCTU0000480250000534050000000000000000000000EBI6244,121.0,Mediano (4-10),Mid-scale (€120-180)
22922073,53835119,Vizcaya,Bilbao,43.2439,-2.92507,Entire home/apt,115.0,3,271,2025-09-10,2.91,2,64,37,ESFCTU00004802700089056100000000000000000000EBI006392,115.0,Pequeño (2-3),Economy (€75-120)
22929794,113753044,Vizcaya,Bilbao,43.26384,-2.95427,Private room,95.0,2,63,2024-07-08,0.76,1,131,0,ESHFTU000048022000294807002000000000000000000LBI-3248,95.0,Individual (1),Economy (€75-120)
22997280,170568222,Vizcaya,Bilbao,43.25583,-2.92581,Entire home/apt,95.0,1,468,2025-09-28,5.11,1,307,53,ESFCTU00004802600031724500000000000000000000EBI005793,95.0,Individual (1),Economy (€75-120)
23013664,85246818,Vizcaya,Bilbao,43.25979,-2.94083,Entire home/apt,172.0,1,46,2025-03-30,0.5,47,153,3,EBI00697,172.0,Profesional (10+),Mid-scale (€120-180)
23229263,937934,Vizcaya,Bilbao,43.2669286,-2.933128,Entire home/apt,183.0,2,261,2025-09-26,2.82,3,180,42,ESFCTU00004802200025931800000000000000000000EBI003883,183.0,Pequeño (2-3),Upscale (€180-300)
23357936,174057707,Vizcaya,Bilbao,43.25887,-2.93136,Entire home/apt,265.0,2,30,2025-08-15,0.34,1,90,2,ESFCTU0000480270008449220000000000000000000000EBI7528,265.0,Individual (1),Upscale (€180-300)
23406210,37479065,Vizcaya,Bilbao,43.26623,-2.9327,Private room,111.0,2,135,2025-09-15,1.47,2,46,8,ESHFTU00004802200022423100200000000000000000LBI004800,111.0,Pequeño (2-3),Economy (€75-120)
23415444,174613612,Vizcaya,Bilbao,43.25871,-2.92279,Private room,109.0,2,36,2025-09-27,0.39,1,94,16,ESHFTU000048026000292474001000000000000000000LBI-2466,109.0,Individual (1),Economy (€75-120)
23425374,174538464,Vizcaya,Bilbao,43.25715,-2.94046,Entire home/apt,74.0,2,512,2025-09-16,5.85,1,130,98,ESFCTU00004802700082210400000000000000000000EBI008776,74.0,Individual (1),Budget (<€75)
23428128,46650620,Vizcaya,Bilbao,43.257442474365234,-2.918731927871704,Entire home/apt,141.0,2,184,2025-09-15,2.02,1,71,16,ESFCTU00004802600036895700000000000000000000EBI006215,141.0,Individual (1),Mid-scale (€120-180)
23510372,71721442,Vizcaya,Bilbao,43.26742,-2.93389,Entire home/apt,125.0,2,479,2025-09-28,5.19,1,153,71,EB1603,125.0,Individual (1),Mid-scale (€120-180)
23550744,65042652,Vizcaya,Bilbao,43.2902,-2.96128,Entire home/apt,161.0,4,11,2025-06-07,0.12,7,180,3,ESFCTU00004802600051522100000000000000000000EBI007128,161.0,Mediano (4-10),Mid-scale (€120-180)
23672540,177271859,Vizcaya,Bilbao,43.25422,-2.92832,Private room,49.0,2,295,2025-09-17,3.21,1,48,65,LBI 248,49.0,Individual (1),Budget (<€75)
23736390,177981213,Vizcaya,Bilbao,43.26624,-2.92159,Entire home/apt,85.0,2,90,2025-07-19,0.98,1,309,3,ESFCTU00004802500017551000000000000000000000EBI006550,85.0,Individual (1),Economy (€75-120)
23778402,85246818,Vizcaya,Bilbao,43.26281,-2.93401,Entire home/apt,166.0,1,62,2025-07-13,0.83,47,330,11,EBI00825,166.0,Profesional (10+),Mid-scale (€120-180)
23783958,178448787,Vizcaya,Bilbao,43.25585,-2.92415,Entire home/apt,72.0,2,389,2025-09-28,4.25,1,195,78,ESFCTUO0004802700001221500000000000000000000EBI007018,72.0,Individual (1),Budget (<€75)
23840555,179016138,Vizcaya,Bilbao,43.26216,-2.92604,Entire home/apt,130.0,2,637,2025-09-27,6.97,3,205,122,EBI00708,130.0,Pequeño (2-3),Mid-scale (€120-180)
23867213,27570356,Vizcaya,Bilbao,43.25683,-2.92162,Entire home/apt,197.0,1,101,2025-04-15,1.11,4,101,7,ESFCTU00004802600028824800000000000000000000EBI006264,197.0,Mediano (4-10),Upscale (€180-300)
23924114,68134378,Vizcaya,Bilbao,43.26837,-2.92552,Entire home/apt,95.0,2,327,2025-09-09,3.62,1,100,50,ESFCTU0000480260002255710000000000000000000000EBI6691,95.0,Individual (1),Economy (€75-120)
23984158,180374961,Vizcaya,Bilbao,43.25834,-2.92082,Entire home/apt,280.0,2,121,2025-09-28,1.34,3,102,10,ESFCTU00004802600021854200000000000000000000EBI005830,280.0,Pequeño (2-3),Upscale (€180-300)
23990932,160412156,Vizcaya,Bilbao,43.2791,-2.9579,Entire home/apt,82.0,1,106,2025-08-14,1.16,45,326,7,ESFCTU00004802400000951100000000000000000000000000004,82.0,Profesional (10+),Economy (€75-120)
23992057,180509011,Vizcaya,Bilbao,43.26705,-2.91916,Entire home/apt,111.0,2,398,2025-09-28,4.38,1,58,73,ESFCTU00004802500008493500000000000000000000EBI006963,111.0,Individual (1),Economy (€75-120)
23996547,7469567,Vizcaya,Bilbao,43.27147,-2.95147,Private room,168.0,3,106,2025-09-21,1.18,3,70,27,LBI00306,168.0,Pequeño (2-3),Mid-scale (€120-180)
24007276,7997032,Vizcaya,Bilbao,43.25445,-2.92404,Private room,51.0,1,388,2025-08-25,4.25,1,42,41,ESHFTU0000480270003703460010000000000000000000LBI2436,51.0,Individual (1),Budget (<€75)
24033992,65619920,Vizcaya,Bilbao,43.25919342041016,-2.9216148853302,Entire home/apt,301.0,2,222,2025-09-25,2.43,4,296,24,EBI00551,301.0,Mediano (4-10),Luxury (>€300)
24101268,2247936,Vizcaya,Bilbao,43.261883,-2.956465,Private room,86.0,2,278,2025-09-19,5.45,1,323,62,LBI00493,86.0,Individual (1),Economy (€75-120)
24282137,2900030,Vizcaya,Bilbao,43.25368,-2.93643,Entire home/apt,91.0,1,267,2025-09-09,2.97,1,262,35,U4512980X,91.0,Individual (1),Economy (€75-120)
24444779,184613417,Vizcaya,Bilbao,43.25897,-2.92464,Private room,51.0,2,146,2025-08-17,1.62,1,11,18,L-BI-260,51.0,Individual (1),Budget (<€75)
24575627,158371615,Vizcaya,Bilbao,43.25938,-2.92581,Entire home/apt,134.0,2,306,2025-09-27,3.39,2,326,35,ESFCTU000048026000293297000000000000000000000EBI00630,134.0,Pequeño (2-3),Mid-scale (€120-180)
24641040,186220033,Vizcaya,Bilbao,43.267,-2.92427,Entire home/apt,108.0,2,109,2025-05-22,1.22,1,15,2,ESFCTU00004802500026133600000000000000000000EBI002561,108.0,Individual (1),Economy (€75-120)
24674099,15118368,Vizcaya,Bilbao,43.25793,-2.92041,Entire home/apt,203.0,2,196,2025-09-24,2.43,2,167,53,ESFCTU00004802600027573600000000000000000000EBI009478,203.0,Pequeño (2-3),Upscale (€180-300)
24769024,187253631,Vizcaya,Bilbao,43.26783,-2.92729,Entire home/apt,168.0,1,146,2025-05-15,1.73,1,321,8,ESFCTU00004802600054016200000000000000000000EBI006529,168.0,Individual (1),Mid-scale (€120-180)
24788203,187423407,Vizcaya,Bilbao,43.25758,-2.92313,Entire home/apt,115.0,2,213,2025-08-10,2.56,1,283,37,E.BI-919,115.0,Individual (1),Economy (€75-120)
24792440,187446856,Vizcaya,Bilbao,43.27169,-2.92842,Private room,83.0,6,20,2025-09-02,0.22,2,48,1,LBI 305,83.0,Pequeño (2-3),Economy (€75-120)
24867249,146515687,Vizcaya,Bilbao,43.25355,-2.92206,Entire home/apt,123.0,2,68,2025-08-02,0.76,2,56,5,ESFCTU00004802600028686200000000000000000000EBI008220,123.0,Pequeño (2-3),Mid-scale (€120-180)
24872331,187992208,Vizcaya,Bilbao,43.25082,-2.90997,Private room,60.0,2,22,2025-08-24,0.24,2,83,5,,60.0,Pequeño (2-3),Budget (<€75)
24902910,85246818,Vizcaya,Bilbao,43.25603,-2.92301,Entire home/apt,91.0,1,86,2025-08-16,0.96,47,320,16,EBI00983,91.0,Profesional (10+),Economy (€75-120)
24903910,37972026,Vizcaya,Bilbao,43.25442,-2.9065,Private room,68.0,3,111,2025-09-27,1.29,1,243,18,,68.0,Individual (1),Budget (<€75)
24940339,188551119,Vizcaya,Bilbao,43.26585,-2.94983,Entire home/apt,108.0,2,381,2025-09-27,4.24,1,311,63,EBI00762,108.0,Individual (1),Economy (€75-120)
24974994,91853881,Vizcaya,Bilbao,43.26073,-2.91301,Private room,196.0,1,60,2025-08-25,0.69,2,83,10,10% IVA Incluido en el precio. Registro hotelero BBI 00027,196.0,Pequeño (2-3),Upscale (€180-300)
25018303,22925880,Vizcaya,Bilbao,43.26438,-2.92265,Entire home/apt,188.0,2,164,2025-09-21,1.83,1,146,22,EBI 617,188.0,Individual (1),Upscale (€180-300)
25242345,190724633,Vizcaya,Bilbao,43.25619,-2.91131,Entire home/apt,115.0,1,119,2025-08-31,1.33,7,336,29,ESFCTU00004802500007810100000000000000000000EBI008408,115.0,Mediano (4-10),Economy (€75-120)
25284896,91853881,Vizcaya,Bilbao,43.26067,-2.91195,Shared room,83.0,1,43,2025-09-08,0.84,2,74,12,10% IVA Incluido en el precio.,83.0,Pequeño (2-3),Economy (€75-120)
25766686,186310119,Vizcaya,Bilbao,43.2646,-2.95148,Entire home/apt,180.0,2,96,2025-09-27,1.09,1,109,13,EBI-873,180.0,Individual (1),Mid-scale (€120-180)
25799905,17503237,Vizcaya,Bilbao,43.25759,-2.92222,Entire home/apt,176.0,2,4,2025-06-14,0.05,1,284,1,ESFCTU00004802600026139500000000000000000000EBI003502,176.0,Individual (1),Mid-scale (€120-180)
26036549,96162716,Vizcaya,Bilbao,43.25608,-2.91349,Entire home/apt,100.0,1,116,2025-08-19,1.32,1,148,12,ESFCTU0000480250000540370000000000000000000000EBI8035,100.0,Individual (1),Economy (€75-120)
26082799,157770590,Vizcaya,Bilbao,43.266,-2.93051,Entire home/apt,108.0,2,116,2025-09-19,1.31,1,57,13,ESFCTU00004802200023342400000000000000000000EBI007799,108.0,Individual (1),Economy (€75-120)
26311803,150809814,Vizcaya,Bilbao,43.25087,-2.91157,Entire home/apt,113.0,2,183,2025-09-22,2.14,4,300,16,ESFCTU0000480250000357530000000000000000000000EBI8060,113.0,Mediano (4-10),Economy (€75-120)
26385473,95235901,Vizcaya,Bilbao,43.26277,-2.94591,Entire home/apt,217.0,2,180,2025-05-26,2.04,4,245,3,ESFCTU00004802200024182500000000000000000000EBI006444,217.0,Mediano (4-10),Upscale (€180-300)
26548221,183050342,Vizcaya,Bilbao,43.27067,-2.94878,Private room,68.0,2,157,2025-09-17,1.8,2,327,23,L.BI-329,68.0,Pequeño (2-3),Budget (<€75)
26565720,3215084,Vizcaya,Bilbao,43.2567258,-2.9282665,Entire home/apt,81.0,1,21,2025-07-11,0.9,3,74,6,ESFCTU00004802700031540800000000000000000000TBI000182,81.0,Pequeño (2-3),Economy (€75-120)
26588762,199913434,Vizcaya,Bilbao,43.25767,-2.92237,Entire home/apt,128.0,2,220,2025-09-15,2.5,1,320,49,ESFCTU0000480260004384520000000000000000000EBI0005816,128.0,Individual (1),Mid-scale (€120-180)
26825854,85246818,Vizcaya,Bilbao,43.26435,-2.92125,Entire home/apt,143.0,1,47,2025-09-14,0.54,47,337,1,EBI00843,143.0,Profesional (10+),Mid-scale (€120-180)
26858054,29324517,Vizcaya,Bilbao,43.25962,-2.92318,Entire home/apt,136.0,2,489,2025-09-29,5.61,2,227,84,ESFCTU00004802600028999300000000000000000000EBI008310,136.0,Pequeño (2-3),Mid-scale (€120-180)
27135150,62205707,Vizcaya,Bilbao,43.25562,-2.91711,Private room,17.0,90,2,2018-09-01,0.02,14,91,0,PARA ESTANCIAS DE 1 MES O SUPERIORES NO ES NECESARIA LICENCIA TURISTICA,17.0,Profesional (10+),Budget (<€75)
27148394,15277717,Vizcaya,Bilbao,43.2644,-2.94782,Entire home/apt,160.0,1,145,2025-08-21,1.68,1,144,10,ESFCTU00004802200033127400000000000000000000EBI008538,160.0,Individual (1),Mid-scale (€120-180)
27218170,85246818,Vizcaya,Bilbao,43.25743,-2.93772,Entire home/apt,183.0,1,66,2025-08-02,0.76,47,318,4,EBI00855,183.0,Profesional (10+),Upscale (€180-300)
27233106,62205707,Vizcaya,Bilbao,43.26957,-2.9202,Private room,16.0,90,4,2020-08-31,0.05,14,182,0,Para alquiler temporal por habitaciones con estancia superior a 30/31 no es necesaria licencia o registro,16.0,Profesional (10+),Budget (<€75)
27276225,65042652,Vizcaya,Bilbao,43.25149,-2.9217,Entire home/apt,110.0,2,151,2025-09-13,1.74,7,298,31,ESFCNT00004802600041347300000000000000000000000000001,110.0,Mediano (4-10),Economy (€75-120)
27343647,206062252,Vizcaya,Bilbao,43.25825,-2.93133,Private room,56.0,2,179,2025-09-23,2.06,1,118,42,ESHFTU0000480270007238070010000000000000000000LBI3475,56.0,Individual (1),Budget (<€75)
27572349,62205707,Vizcaya,Bilbao,43.25996,-2.94065,Private room,21.0,27,1,2021-07-31,0.02,14,60,0,No es necesaria licencia para alquileres por habitaciones superiores a 1 mes,21.0,Profesional (10+),Budget (<€75)
27599363,208200792,Vizcaya,Bilbao,43.25503,-2.92572,Entire home/apt,174.0,1,322,2025-09-06,3.71,14,317,52,ESFCTU00004827000018972000000000000000000000EBI007878,174.0,Profesional (10+),Mid-scale (€120-180)
27646338,85246818,Vizcaya,Bilbao,43.26313,-2.93327,Entire home/apt,155.0,1,58,2025-09-12,0.67,47,324,14,EBI00984,155.0,Profesional (10+),Mid-scale (€120-180)
27674656,19378022,Vizcaya,Bilbao,43.25458,-2.92383,Entire home/apt,582.0,1,1,2025-05-22,0.23,1,363,1,,582.0,Individual (1),Luxury (>€300)
27851812,4388051,Vizcaya,Bilbao,43.25533,-2.92141,Entire home/apt,107.0,2,314,2025-09-21,3.94,1,304,48,ESFCTU00004802600026295800000000000000000000EBI006165,107.0,Individual (1),Economy (€75-120)
28219801,11296499,Vizcaya,Bilbao,43.26893,-2.95412,Private room,54.0,1,70,2025-09-14,0.82,16,71,8,,54.0,Profesional (10+),Budget (<€75)
28221359,11296499,Vizcaya,Bilbao,43.26956,-2.95343,Private room,25.0,1,4,2022-11-27,0.05,16,0,0,,25.0,Profesional (10+),Budget (<€75)
28222720,11296499,Vizcaya,Bilbao,43.26893,-2.9537,Private room,90.0,1,11,2023-12-30,0.13,16,58,0,,90.0,Profesional (10+),Economy (€75-120)
28276001,11296499,Vizcaya,Bilbao,43.26849,-2.9539,Private room,41.0,1,18,2024-04-22,0.21,16,0,0,,41.0,Profesional (10+),Budget (<€75)
28323016,196332886,Vizcaya,Bilbao,43.25675201416016,-2.932631015777588,Entire home/apt,139.0,1,262,2025-09-15,3.07,5,40,23,ESFCTU00004802700013234000000000000000000000EBI009038,139.0,Mediano (4-10),Mid-scale (€120-180)
28357316,11296499,Vizcaya,Bilbao,43.26839,-2.95502,Private room,117.0,1,17,2020-02-24,0.2,16,75,0,,117.0,Profesional (10+),Economy (€75-120)
28404716,87066278,Vizcaya,Bilbao,43.26574,-2.92493,Entire home/apt,203.0,2,224,2025-09-28,2.61,1,73,38,EBI-880,203.0,Individual (1),Upscale (€180-300)
28456435,152745470,Vizcaya,Bilbao,43.27141,-2.9452,Entire home/apt,80.0,4,45,2024-08-09,0.53,5,90,0,TBI00029,80.0,Mediano (4-10),Economy (€75-120)
28663150,216266794,Vizcaya,Bilbao,43.25736,-2.92165,Entire home/apt,108.0,4,321,2025-09-10,3.8,2,250,31,ESHFTU0000480260004408820010000000000000000000LBI3282,108.0,Pequeño (2-3),Economy (€75-120)
28663171,216266794,Vizcaya,Bilbao,43.2568,-2.92186,Private room,99.0,4,17,2025-08-19,0.2,2,307,3,ESHFTU0000480260004408820010000000000000000000LBI3282,99.0,Pequeño (2-3),Economy (€75-120)
28773352,152745470,Vizcaya,Bilbao,43.27332,-2.94837,Entire home/apt,82.0,4,67,2025-07-22,0.8,5,45,1,TBI00029,82.0,Mediano (4-10),Economy (€75-120)
28878620,104338108,Vizcaya,Bilbao,43.26119,-2.92186,Entire home/apt,270.0,30,13,2024-07-14,0.15,1,258,0,E.BI 898,270.0,Individual (1),Upscale (€180-300)
28929360,218057526,Vizcaya,Bilbao,43.25097,-2.91411,Entire home/apt,98.0,2,172,2025-09-04,2.04,1,140,41,ESFCTU00004802500048650000000000000000000000000EB9114,98.0,Individual (1),Economy (€75-120)
28949894,57167024,Vizcaya,Bilbao,43.26658,-2.9138,Private room,39.0,1,197,2025-09-21,2.59,1,339,29,LBI00460,39.0,Individual (1),Budget (<€75)
28961699,35060271,Vizcaya,Bilbao,43.27678,-2.96182,Entire home/apt,78.0,3,189,2025-09-07,2.25,1,143,28,EBI-902,78.0,Individual (1),Economy (€75-120)
28992400,218526254,Vizcaya,Bilbao,43.25858,-2.92251,Entire home/apt,218.0,1,106,2025-08-13,1.25,2,159,7,EBI 838,218.0,Pequeño (2-3),Upscale (€180-300)
29037612,8793375,Vizcaya,Bilbao,43.25703,-2.93038,Private room,88.0,1,152,2025-07-15,4.81,2,336,22,ESHFTU00004802700081232700100000000000000000LBI005222,88.0,Pequeño (2-3),Economy (€75-120)
29077723,63834883,Vizcaya,Bilbao,43.25656,-2.93183,Entire home/apt,121.0,2,239,2025-09-19,2.82,1,44,40,ESFCTU00004802700087031000000000000000000000EBI008990,121.0,Individual (1),Mid-scale (€120-180)
29098476,219298120,Vizcaya,Bilbao,43.26595,-2.92091,Entire home/apt,88.0,1,368,2025-09-22,4.39,1,133,69,ESFCTU00004802500004654400000000000000000000EBI007667,88.0,Individual (1),Economy (€75-120)
29330738,9847795,Vizcaya,Bilbao,43.25556,-2.92442,Entire home/apt,92.0,1,34,2025-09-02,0.41,2,205,11,E.BI-941,92.0,Pequeño (2-3),Economy (€75-120)
29427701,43324450,Vizcaya,Bilbao,43.25627,-2.94498,Private room,65.0,3,152,2025-09-21,1.81,3,23,20,,65.0,Pequeño (2-3),Budget (<€75)
29430092,221651761,Vizcaya,Bilbao,43.25641,-2.91547,Entire home/apt,137.0,1,35,2025-08-27,0.42,1,108,3,ESFCTU00004802500028727500000000000000000000EBI009058,137.0,Individual (1),Mid-scale (€120-180)
29601957,222818125,Vizcaya,Bilbao,43.25346,-2.9203,Entire home/apt,100.0,2,154,2025-09-28,1.83,1,59,23,E.BI-923,100.0,Individual (1),Economy (€75-120)
29727901,85246818,Vizcaya,Bilbao,43.2702,-2.93129,Entire home/apt,143.0,1,49,2025-08-15,0.6,47,76,10,EBI00782,143.0,Profesional (10+),Mid-scale (€120-180)
29895434,187446856,Vizcaya,Bilbao,43.27059,-2.92527,Private room,108.0,4,0,,,2,50,0,LBI 305,108.0,Pequeño (2-3),Economy (€75-120)
29930983,208591572,Vizcaya,Bilbao,43.25941,-2.9328,Entire home/apt,114.0,2,57,2025-09-14,0.81,1,336,9,ESFCTU00004802700010156800000000000000000000EBI013231,114.0,Individual (1),Economy (€75-120)
30155515,62205707,Vizcaya,Bilbao,43.25389,-2.90957,Private room,18.0,30,0,,,14,241,0,No es necesaria licencia para alquileres temporales por habitaciones superiores a 1 mes (31 dias),18.0,Profesional (10+),Budget (<€75)
30246390,153992114,Vizcaya,Bilbao,43.25936,-2.93699,Entire home/apt,99.0,2,127,2025-09-21,1.53,2,128,20,EBI915,99.0,Pequeño (2-3),Economy (€75-120)
30490485,85246818,Vizcaya,Bilbao,43.2533,-2.91484,Entire home/apt,132.0,1,36,2025-02-16,0.44,47,346,1,EBI00999,132.0,Profesional (10+),Mid-scale (€120-180)
30492243,20203140,Vizcaya,Bilbao,43.2642676,-2.9266957,Entire home/apt,163.0,4,101,2025-09-23,3.63,1,26,37,ESFCTU00004802200022874100000000000000000000EBI022507,163.0,Individual (1),Mid-scale (€120-180)
30728272,153992114,Vizcaya,Bilbao,43.26139,-2.93527,Entire home/apt,99.0,2,121,2025-09-28,1.47,2,86,24,EBI914,99.0,Pequeño (2-3),Economy (€75-120)
30898500,230909839,Vizcaya,Bilbao,43.25717,-2.92239,Entire home/apt,159.0,2,225,2025-09-13,2.76,1,239,37,E.BI-977,159.0,Individual (1),Mid-scale (€120-180)
30971373,671397896,Vizcaya,Bilbao,43.25772,-2.9243,Entire home/apt,125.0,1,101,2025-08-08,1.23,53,53,20,ESFCTU00004802600054600300000000000000000000EBI009377,125.0,Profesional (10+),Mid-scale (€120-180)
30981101,4743615,Vizcaya,Bilbao,43.27234,-2.94685,Entire home/apt,106.0,1,81,2025-09-24,1.57,4,264,31,ESFCTU00004802100001704100000000000000000000EBI001036,106.0,Mediano (4-10),Economy (€75-120)
31206166,62205707,Vizcaya,Bilbao,43.25753,-2.91982,Private room,40.0,7,1,2021-08-31,0.02,14,272,0,No es necesaria licencia para alquileres temporales por habitaciones superiores a 1 mes (31 dias),40.0,Profesional (10+),Budget (<€75)
31207391,49828616,Vizcaya,Bilbao,43.26762,-2.92542,Private room,50.0,1,98,2025-09-21,1.26,6,334,9,,50.0,Mediano (4-10),Budget (<€75)
31208088,49828616,Vizcaya,Bilbao,43.26705,-2.92762,Private room,59.0,1,92,2025-08-21,1.15,6,356,20,,59.0,Mediano (4-10),Budget (<€75)
